spotify_track_id,song_name,artist_names,artist_ids,all_time_streams,years_on_chart,parent_genres,genres,album,album_date,album_label,release_date,release_date_precision,album_type
69dXVFCMiz3SL1L7M24NdX,bad vibes forever,"XXXTENTACION, PnB Rock, Trippie Redd","15UsOTVnJzReFVN1VCnxy4, 21WS9wngs9AqFckK7yYJPM, 6Xgp2XMz1fhVYe7i6yNAax",5120371,2019,Hip Hop,"emo rap, melodic rap",bad vibes forever,2019-11-22,Bad Vibes Forever / EMPIRE,2019-11-22,day,single
69kOkLUCkxIZYexIgSG8rq,Get Lucky (feat. Pharrell Williams and Nile Rodgers),"Daft Punk, Pharrell Williams, Nile Rodgers","4tZwfgrHOc3mvqYlEYSvVi, 2RdwBSPQiwcmiDo9kixcl8, 3yDIp0kaq9EFKe07X1X2rz",728909,2021,"Hip Hop, Electronic","french house, electronic, electro, ",Random Access Memories,2013-05-20,Columbia,2013-05-20,day,album
69phA1R4gmQsBFRQ3INW8C,ONE CALL,Rich Amiri,2sF5nNXnrrsCPZlt8ZpyGd,230584913,2024,Hip Hop,rage rap,Ghetto Fabulous,2023-11-17,Internet Money Records / 10K Projects,2023-11-17,day,album
69stxc6hQrJHOzoUwOplKs,Somebody's Watching Me - Single Version,Rockwell,3xs0LEzcPXtgNfMNcHzLIP,3800485,"2021,2022",,,80's -ベスト100-,2020-07-29,Universal Music LLC,2020-07-29,day,compilation
69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,1081847,2017,,,A Head Full of Dreams,2015-12-04,Parlophone UK,2015-12-04,day,album
69vlMrzHwATKzupwNcUPyK,La Santa,"Bad Bunny, Daddy Yankee","4q3ewBCX7sLwd24euuV69X, 4VMYDCV2IEDYJArk749S6m",224905141,"2020,2022",Latin,"reggaeton, trap latino, latin, urbano latino",YHLQMDLG,2020-02-29,Rimas Entertainment LLC,2020-02-29,day,album
69w5X6uTrOaWM32IetSzvO,Daydreaming,Harry Styles,6KImCVD70vtIoJWnq6nGn3,60225714,2022,,,Harry's House,2022-05-20,Columbia,2022-05-20,day,album
69xohKu8C1fsflYAiSNbwM,Run BTS,BTS,3Nrfpe0tUJi4K4DXYWgMUX,89609530,2022,Pop,k-pop,Proof,2022-06-10,BIGHIT MUSIC,2022-06-10,day,album
6A3SB2C4U6JtCavQOXLYNN,Je M'appelle,Benzz,2GYIFLUsVVHPPUzOfJndRh,1598687,2022,"Hip Hop, Pop","uk drill, drill",Je M'appelle,2022-04-21,Universal-Island Records Ltd.,2022-04-21,day,single
6A4Jc8npNo79BOgsrPptLA,Somebody's Watching Me - Single Version,Rockwell,3xs0LEzcPXtgNfMNcHzLIP,1508668,"2017,2019",,,Scream,2017-09-27,Epic/Legacy,2017-09-27,day,compilation
6A5qLjVbEC2vNlu17tsExI,Calmo,"Shiva, thasup","2K5nCggbhSZ00YCYP5qkZS, 19i93sA0D7yS9dYoVNBqAA",788015,2020,Hip Hop,italian trap,Calmo,2020-01-23,Jive,2020-01-23,day,single
6A8B1kJ9ZNHbl2uFPN6Wtm,Dark Side,Blind Channel,3L58J6a7f0jyy2p6f3MSAs,6130561,2021,,,Dark Side,2021-01-21,WM Finland,2021-01-21,day,single
6A8dnC0xkiuWN4BshmTB2I,Oceans Away,A R I Z O N A,7hOGhpa8RMSuDOWntGIAJt,46010704,2017,,,GALLERY,2017-05-19,Atlantic Records,2017-05-19,day,album
6A9wHAasMxed0firnDao1K,No Sucker (feat. Moneybagg Yo),"Lil Baby, Moneybagg Yo","5f7VJjfbwm532GiveGC0ZK, 3tJoFztHeIJkJWMrx0td2f",793716,2020,Hip Hop,memphis rap,My Turn,2020-02-28,Quality Control/Motown Records,2020-02-28,day,album
6ACiYjq5Q7e6BlhZEHz7cd,Garden Shed (feat. Estelle),"Tyler The Creator, Estelle","4V8LLVI7PbaPR0K2TGSxFF, 5T0MSzX9RC5NA6gAI6irSn",560897,2017,,,Flower Boy,2017-07-21,Columbia,2017-07-21,day,album
6AENBD8I0mDGglFqrRZGu7,Canudinho - Ao Vivo,"Gusttavo Lima, Ana Castela","7MiDcPa6UiV3In7lIM71IN, 2CKOmarVWvWqkNWUatHCex",73795656,2023,"Country, Latin","sertanejo, sertanejo universitário, arrocha, agronejo, piseiro, forró",Canudinho (Ao Vivo),2023-08-30,Sony Music Entertainment,2023-08-30,day,single
6AFIVhbJLR7YVvW9fLFMu1,Huracan,"Samra, Capital Bra","6h1s4i4XKIYv4ErDelLDN0, 4WZGDpNwrC0vNQyl9QzF7d",8040402,2019,Hip Hop,german hip hop,Huracan,2019-09-05,Urban,2019-09-05,day,single
6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Ritt Momney,7MPGCB854Qo4alYMOPkBka,290720387,"2020,2021",Pop,bedroom pop,Put Your Records On,2020-04-24,Columbia,2020-04-24,day,single
6AGON2BGdPmPMJGiiNuuwl,Immortal,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,5439337,2017,Hip Hop,rap,4 Your Eyez Only,2016-12-09,J. Cole P&D,2016-12-09,day,album
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,973943398,2024,Hip Hop,"hip hop, west coast hip hop",Not Like Us,2024-05-04,"Kendrick Lamar, under exclusive license to Interscope Records",2024-05-04,day,single
6AOrC7t2WS5ykYcnoHpiS2,Lonely Boy (The tattoo on my ring finger),TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,843895,2022,Pop,k-pop,minisode 2: Thursday's Child,2022-05-09,Republic Records - TXT,2022-05-09,day,single
6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,"PinkPantheress, Ice Spice","78rUTD7y6Cy67W1RVzYs7t, 3LZZPxNDGDFVSIPqf4JuEf",1332874432,2023,Pop,"bedroom pop, ",Boy's a liar Pt. 2,2023-02-03,Warner Records,2023-02-03,day,single
6ASn03faRVXbbrEcN3KHdN,Diran De Mi,"Natanael Cano, Tito Torbellino Jr","0elWFr7TW8piilVRYJUe4P, 0dXXFVCw0LKzmHFrTLUaQJ",3320954,2023,Latin,"corridos tumbados, corrido, corridos bélicos, sad sierreño, electro corridos, sierreño, música mexicana, banda",Nata Montana,2023-06-30,WEA Latina,2023-06-30,day,album
6AUuRg513AfT50d52O60fS,One Day At A Time,Sam Smith,2wY79sveU1sp5g7SokKOiI,2654733,2017,Pop,soft pop,The Thrill Of It All (Special Edition),2017-11-03,PLG - Capitol,2017-11-03,day,album
6Ab81Bs9fcOwaTYuBsUUpI,Eazy,"The Game, Kanye West","0NbfKEOTQCcwd6o7wSDOHI, 5K4W6rqBFWDnAN6FQUkS6x",20316169,2022,Hip Hop,"west coast hip hop, gangster rap, hip hop, rap",Eazy,2022-01-15,"100 Entertainment, Inc",2022-01-15,day,single
6Ai7PiAjnb4eIiC05By0i4,O Little Town of Bethlehem,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,642285,2017,Rock,"rockabilly, rock and roll",Elvis' Christmas Album,1957-10-15,RCA Victor,1957-10-15,day,album
6AkFxZzBfyzV5RF7mGkASM,8 Letters,Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,1625039,2018,,,8 Letters,2018-08-09,Atlantic Records,2018-08-09,day,single
6ArSQdZWckNt208EzsgUM5,Taking A Walk,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,1901675,2018,Hip Hop,melodic rap,Taking A Walk,2018-08-06,"TenThousand Projects, LLC",2018-08-06,day,single
6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),Taylor Swift,06HL4z0CvFAxyc27GXpf02,17308470,2021,,,Red (Taylor's Version),2021-11-12,Taylor Swift,2021-11-12,day,album
6Aw4ogv0H5cbKfHDqIyruw,Anti-Romantic,TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,816030,2021,Pop,k-pop,The Chaos Chapter: FREEZE,2021-05-31,Universal Music LLC,2021-05-31,day,album
6AyI8UGx8Y4peb7pLOy2pf,7 rings (feat. 2 Chainz) - Remix,"Ariana Grande, 2 Chainz","66CXWjxzNUsdJxJ2JdwvnR, 17lzZA2AlOHwCwFALHttmp",765354,2019,"Pop, Hip Hop","pop, rap, southern hip hop",7 rings (Remix),2019-02-01,Republic Records,2019-02-01,day,single
6AyWdCtEn1DdxjnxPeojR2,Live Off My Closet (feat. Future),"Lil Baby, Future","5f7VJjfbwm532GiveGC0ZK, 1RyvyyTE3xzB2ZywiAwp0i",7326883,2020,Hip Hop,rap,My Turn,2020-02-28,Quality Control/Motown Records,2020-02-28,day,album
6AzKhCHOms83jvNVLsz0Bt,Djadja (feat. Maluma) - Remix,"Aya Nakamura, Maluma","7IlRNXHjoOCgEAWN5qYksg, 1r4hJ1h58CWwUQe3MxPuau",110030667,2020,"Pop, Latin, Hip Hop","pop urbaine, french pop, reggaeton, latin, urbano latino",Djadja (feat. Maluma) [Remix],2020-06-12,Rec. 118,2020-06-12,day,single
6B14wYcEpWhyDvxWRb9Df8,Silent Night,Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,4281468,"2019,2021",Jazz,christmas,Christmas,2011-10-24,143/Reprise,2011-10-24,day,album
6B3zy3LOKHndqsviCr2z15,Em Calls Paul - Skit,Eminem,7dGJo4pcD2V6oG8kP0tJRR,14360174,2018,Hip Hop,"rap, hip hop",Kamikaze,2018-08-31,Aftermath,2018-08-31,day,album
6B4JGMaqe1LaEMlsVzNdNM,Fell On Black Days,Soundgarden,5xUf6j4upBrXZPg6AI4MRK,529205,2017,"Rock, Metal","grunge, post-grunge, hard rock",Superunknown,1994-01-01,A&M,1994-01-01,day,album
6B8MM3PVQtUbZLay7tP7er,Hot Sauce,NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,713188,2021,Pop,k-pop,Hot Sauce - The 1st Album,2021-05-10,SM Entertainment,2021-05-10,day,album
6BJbOXDlgVAXSaq6wYFYT2,NC-17,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,16503109,2018,Hip Hop,rap,ASTROWORLD,2018-08-03,Cactus Jack / Epic,2018-08-03,day,album
6BKAKoo7J2vwJGZJs5dhGD,CrasH,ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,855453,2019,,,CrasH Talk,2019-04-26,Top Dawg Entertainment/Interscope Records,2019-04-26,day,album
6BOgN046AFobs2sZV7YlRy,Wake Up,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,1381014,2024,,,LOOM,2024-06-28,KIDinaKORNER/Interscope Records,2024-06-28,day,album
6BPcUXYERAahpunmb0AovH,Ma Meilleure Ennemie - from the series Arcane League of Legends,"Arcane, League of Legends, Stromae, Pomme","57nPqD7z62gDdq37US9XJR, 47mIJdHORyRerp4os813jD, 5j4HeCoUlzhfWtjAfM1acR, 6e3pZKXUxrPfnUPJ960Hd9",153119810,2024,"Easy listening, Pop","french pop, chanson",Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),2024-11-23,Universal Music Ltd.,2024-11-23,day,album
6BQrmjAgPfPTwILoFEK3Hd,I Wish you Roses,Kali Uchis,1U1el3k54VvEUzo3ybLPlM,6119786,2023,,,I Wish you Roses,2023-01-19,Geffen Records,2023-01-19,day,single
6BUueuMQR4k7CuoMEsnGou,PIOVE (feat. Sfera Ebbasta),"Lazza, Sfera Ebbasta","0jdNdfi4vAuVi7a6cPDFBM, 23TFHmajVfBtlRx5MXqgoz",823765,2022,Hip Hop,"italian trap, trap",SIRIO,2022-04-07,Universal Music Italia srL.,2022-04-07,day,album
6BXyD6UUPizpRpA7iOi99r,In meinem Benz,"AK AUSSERKONTROLLE, Bonez MC","07SFzTMeYf5P8Rd32a9Zzw, 1aS5tqEs9ci5P9KD9tZWa6",5730551,2020,Hip Hop,german hip hop,In meinem Benz,2020-05-29,XY Records,2020-05-29,day,single
6Bcy1jJFcIAuAzJMtfpImi,Ya Te Olvide,Natanael Cano,0elWFr7TW8piilVRYJUe4P,34240123,2024,Latin,"corridos tumbados, corrido, corridos bélicos, sad sierreño, electro corridos, sierreño, música mexicana, banda",Ya Te Olvide,2024-05-15,WEA Latina,2024-05-15,day,single
6BczFLHW9aIf9aWn5NFuNL,Don't Play That,"King Von, 21 Savage","6QtgPSJPSzcnn7dPZ4VINp, 1URnnhqYAYcrqrcwql10ft",5228235,2022,Hip Hop,"drill, ",Don't Play That,2022-02-04,"Forever and a Day, LLC / EMPIRE",2022-02-04,day,single
6BePGk3eCan4FqaW2X8Qy3,10:35,"Tiësto, Tate McRae","2o5jDhtHVPhrJdv3cEQ99Z, 45dkTj5sMRSjrmBSBeiHym",384576673,"2022,2023",Electronic,"edm, trance, big room, house, dance, ",10:35,2022-11-03,Atlantic Records,2022-11-03,day,single
6BfdcIPOdGPMxlLKhgDW4f,Never Change (feat. Future),"Trippie Redd, Future","6Xgp2XMz1fhVYe7i6yNAax, 1RyvyyTE3xzB2ZywiAwp0i",980621,2020,Hip Hop,"melodic rap, rap",Pegasus,2020-10-30,1400 Entertainment/TenThousand Projects,2020-10-30,day,album
6Bg7MznA9X0dIhlAsLyBYj,Ghost Town,"Kanye West, PARTYNEXTDOOR","5K4W6rqBFWDnAN6FQUkS6x, 2HPaUgqeutzr3jx5a9WyDV",37526386,2018,"R&B, Hip Hop","rap, r&b",ye,2018-06-01,"Getting Out Our Dreams, Inc./Def Jam Recordings",2018-06-01,day,album
6BpZpCM8d8FJnVnr1IbnFL,GATITAS SANDUNGUERAS - VOL.1,"Alvaro Diaz, Feid","5J7rXWjtn5HzUkJ4Jet8Fr, 2LRoIwlKmHjgvigdNGBHNo",46479516,2024,Latin,"reggaeton, urbano latino",SAYONARA,2024-05-17,"UMG Recordings, Inc./Universal Music Latino",2024-05-17,day,album
6C6mUonH6MNdSg5pw7kOc9,Ayer Me Llamó Mi Ex (feat. Lenny Santos),"KHEA, Lenny Santos","4m6ubhNsdwF4psNf3R8kwR, 4bODqflR0Wo3i3fCwwCIPq",88842327,2020,"Hip Hop, Latin, Pop","argentine trap, trap, trap latino, merengue, bachata, bachata pop",Ayer Me Llamó Mi Ex (feat. Lenny Santos),2020-08-20,Young Flex/Interscope Records,2020-08-20,day,single
6C7RJEIUDqKkJRZVWdkfkH,Stronger,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,3200318,2017,Hip Hop,rap,Graduation,2007-09-11,Universal/Island Def Jam,2007-09-11,day,album
6C81GGUCNbEmR8gMIi0CpH,You Make It Feel Like Christmas (feat. Blake Shelton),"Gwen Stefani, Blake Shelton","4yiQZ8tQPux8cPriYMWUFP, 1UTPBmNbXNTittyMJrNkvw",2718629,2017,Country,country,You Make It Feel Like Christmas,2017-10-06,Universal Music Group,2017-10-06,day,album
6C9SwoZ5OrxcvkntgA5t8s,4pm in Calabasas,Drake,3TVXtAsR1Inumwj472S9r4,1637770,2019,Hip Hop,"rap, hip hop",Care Package,2019-08-02,OVO,2019-08-02,day,album
6CG7UePo6mydQbNr4tlkp8,hey now (feat. dody6),"Kendrick Lamar, Dody6","2YZyLoL8N0Wb9xBt1NhZWg, 4VHa48wXlsDA2vWfgIi7cX",3774265,2024,Hip Hop,"hip hop, west coast hip hop, ",GNX,2024-11-21,"pgLang, under exclusive license to Interscope Records",2024-11-21,day,album
6CTWathupIiDs7U4InHnDA,Trip,Ella Mai,7HkdQ0gt53LP4zmHsL0nap,33491362,2018,R&B,r&b,Ella Mai,2018-10-12,10 Summers / Interscope PS,2018-10-12,day,album
6CUP2khYzdphXebxVTfPE3,Lo Mein,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,29973164,2020,Hip Hop,melodic rap,Eternal Atake,2020-03-06,Generation Now/Atlantic,2020-03-06,day,album
6CcJMwBtXByIz4zQLzFkKc,i love you,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,190095710,"2019,2020",,,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Darkroom/Interscope Records,2019-03-29,day,album
6CeZoh6Oemi28WQRpa004x,The Way,"Trippie Redd, Russ","6Xgp2XMz1fhVYe7i6yNAax, 1z7b1Pr1rSlvWRzsW3HOrS",847625,2020,Hip Hop,"melodic rap, ",A Love Letter To You 4 (Deluxe),2020-02-21,"1400 Entertainment, Inc./TenThousand Projects LLC",2020-02-21,day,album
6CfrYuD3YRDYdYvH9jNtXY,No Long Talk,"Drake, Giggs","3TVXtAsR1Inumwj472S9r4, 3S0tlB4fE7ChxI2pWz8Xip",33166970,2017,"Electronic, Hip Hop","rap, hip hop, grime",More Life,2017-03-18,Cash Money Records/Young Money Ent./Universal Rec.,2017-03-18,day,album
6ChpgWt7s2ksM1Y3l0D9sk,SAD SH*T,DaBaby,4r63FhuTkUYltbVAg5TQnk,2062013,2020,,,BLAME IT ON BABY,2020-04-17,South Coast Music Group/Interscope Records,2020-04-17,day,album
6ClYMObS7f3Nn4AiZHYQt3,Cruel Summer - Live from TS | The Eras Tour,Taylor Swift,06HL4z0CvFAxyc27GXpf02,7277780,2023,,,The Cruelest Summer,2023-10-19,Taylor Swift,2023-10-19,day,single
6CrnvqCxBKVWahSiQwOesM,Hands,Mac Miller,4LLpKhyESsyAXpc4laK94U,4117806,2020,,,Circles,2020-01-17,Warner Records,2020-01-17,day,album
6Cs7b9bu3fy5XhMwBA9Tz4,Contando Lunares (feat. Cruz Cafuné),"Don Patricio, Cruz Cafuné","6vPXtLmNd3mW0dd1Rb9eQ9, 0jeYkqwckGJoHQhhXwgzk3",9342647,2019,,,La Dura Vida del Joven Rapero,2019-01-27,Don Patricio,2019-01-27,day,album
6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,"Fuerza Regida, Marshmello","0ys2OFYzWYB5hRDLCsBqxt, 64KEffDW9EtZ1y2vBYgq8T",599227350,"2023,2024","Latin, Electronic","corrido, corridos tumbados, corridos bélicos, música mexicana, banda, electro corridos, sierreño, sad sierreño, edm",Pa las Baby's Y Belikeada,2023-10-20,Rancho Humilde/Street Mob Records,2023-10-20,day,album
6CvTbrBxxc5jFwqsivhpxh,Anziety,"Logic, Lucy Rose","4xRYI6VqpkE3UwrDrAZL8L, 2uvY5pgdD9t1CZ5zMNw1rl",1158067,2017,,,Everybody,2017-05-05,Def Jam Recordings,2017-05-05,day,album
6CwTHNCzgkq41m11iPpzsf,"Down for Life (feat. PARTYNEXTDOOR, Future, Travis Scott, Rick Ross & Kodak Black)","DJ Khaled, PARTYNEXTDOOR, Future, Travis Scott, Rick Ross, Kodak Black","0QHgL1lAIqAw0HtD7YldmP, 2HPaUgqeutzr3jx5a9WyDV, 1RyvyyTE3xzB2ZywiAwp0i, 0Y5tJX1MQlPlqiwlOH1tJY, 1sBkRIssrMs1AbVkOJbc7a, 46SHBwWsqBkxI7EeeBEQG7",506247,2017,"R&B, Hip Hop","r&b, rap, southern hip hop, ",Grateful,2017-06-22,Epic/We The Best,2017-06-22,day,album
6Cy4jkukjKnIqGYkU7xCeF,Kompanie,"Bonez MC, RAF Camora, Hanybal","1aS5tqEs9ci5P9KD9tZWa6, 0Dvx6p8JDyzeOPGmaCIH1L, 2HdP7fpDiLWAvElYGg75gd",801843,2018,Hip Hop,german hip hop,Palmen aus Plastik 2,2018-10-05,187 Strassenbande,2018-10-05,day,album
6D0b04NJIKfEMg040WioJQ,Issues,Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m,374969571,2017,,,Nervous System,2017-07-28,Universal Music Group,2017-07-28,day,album
6D2TCm4nf5nxAcdGJ7w3QP,Qué Más Pues?,"J Balvin, Maria Becerra","1vyhD5VmyZ7KMfW5gqLgo5, 1DxLCyH42yaHKGK3cl5bvG",175820409,"2021,2022","Hip Hop, Latin","reggaeton, latin, argentine trap",JOSE,2021-09-10,"Sueños Globales, LLC",2021-09-10,day,album
6D3t4w54PgLNGQ48R7th7R,LIFE AFTER SALEM,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,3888910,2021,,,MONTERO,2021-09-17,Columbia,2021-09-17,day,album
6D8y7Bck8h11byRY88Pt2z,Houdini,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,105367349,2024,Pop,pop,Radical Optimism,2024-05-03,Warner Records,2024-05-03,day,album
6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,3TVXtAsR1Inumwj472S9r4,530415565,"2018,2019,2020,2021",Hip Hop,"rap, hip hop",Scorpion,2018-06-29,Cash Money/Drake LP6,2018-06-29,day,album
6DEMMeWXfmFAXgDUMMzeg6,All I Ask,Adele,4dpARuHxo51G3z768sgnrY,9754921,2021,Pop,soft pop,25,2015-11-20,XL Recordings,2015-11-20,day,album
6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),"Major Lazer, Justin Bieber, MØ","738wLrAtLtCtFOLvQBXOXp, 1uNFoZAHBGtllmzznpCI3s, 0bdfiayQAKewqEvaU6rXCv",215042631,2017,Electronic,"moombahton, ",Cold Water (feat. Justin Bieber & MØ),2016-07-22,Because Music/WMI,2016-07-22,day,single
6DPrYPPGYK218iVIZDix3i,Freeze Raël,Freeze corleone,76Pl0epAMXVXJspaSuz8im,788104,2020,Hip Hop,drill,LMF,2020-09-11,Universal Music Division Virgin Music Distribution Deal,2020-09-11,day,album
6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette,Maluma,1r4hJ1h58CWwUQe3MxPuau,26166177,2017,Latin,"reggaeton, latin, urbano latino","Pretty Boy, Dirty Boy",2015-10-30,Sony Music Latin,2015-10-30,day,album
6DXEZzM4wBa3EOl0NCNSvz,Did You See,J Hus,2a0uxJgbvvIRI4GX8pYfcr,862954,2017,"R&B, Traditional music, Electronic","grime, afroswing, afrobeats",Common Sense,2017-05-12,Black Butter,2017-05-12,day,album
6DXZiYUbrYgrVIhfX3U9Z2,Pretty Please,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,9398995,2020,Pop,pop,Future Nostalgia,2020-03-27,Warner Records,2020-03-27,day,album
6DZz58CbF0AKw5PCKqNKcM,Come to Life,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,9697359,2021,Hip Hop,rap,Donda,2021-08-29,Rock The World/IDJ/Kanye LP7,2021-08-29,day,album
6De0lHrwBfPfrhorm9q1Xl,Me Rehúso,Danny Ocean,5H1nN1SzW0qNeUEZvuXjAj,635593694,"2017,2018",Latin,reggaeton,Me Rehúso,2016-09-16,Atlantic Records,2016-09-16,day,single
6DiaHETMcKdX7FwuGXwp1O,Rosenkrieg,"Loredana, Mozzik","2Im8m4STDBosjfmb5hmP80, 1pkDzgHvVqC17qYGKfLPpb",925801,2021,Hip Hop,german hip hop,Rosenkrieg,2021-05-28,Loredana,2021-05-28,day,single
6DibqiBTKMob2SjBwKqRfS,Happy When I'm Sad,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,770528,2019,,,Happiness Begins,2019-06-07,Jonas Brothers Recording,2019-06-07,day,album
6DkXLzBQT7cwXmTyzAB1DJ,What's My Name?,"Rihanna, Drake","5pKCCKE2ajJHZ9KAiaK11H, 3TVXtAsR1Inumwj472S9r4",2310148,2023,Hip Hop,"rap, hip hop",Loud (Japan Version),2010-01-01,Def Jam Recordings,2010-01-01,day,album
6Dma0t0hOe6Bd6u5YRKF3n,"No New Friends (feat. Sia, Diplo, and Labrinth)","Sia, Diplo, Labrinth, LSD","5WUlDfRSoLAfcVSX1WnrxN, 5fMUXHkw8R8eOP2RNVYEZX, 2feDdbD5araYcm6JhFHHw7, 6IZ4ctovY9dl7bgHClAvKJ",7703511,2019,Electronic,"moombahton, ","LABRINTH, SIA & DIPLO PRESENT... LSD",2019-04-12,Records/Columbia,2019-04-12,day,album
6DoL1yYIwEW7VZMRaJhoJI,La Llevo Al Cielo (Ft. Ñengo Flow),"Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow","0qTZZWLzuD59Un5r1speHm, 2R21vXR83lH98kGeO99Y66, 37230BxxYs9ksS7OkZw3IU, 12vb80Km0Ew53ABfJOepVz",192545807,2022,Latin,"trap latino, reggaeton, urbano latino, latin",La Llevo Al Cielo (Ft. Ñengo Flow),2022-05-20,UMLE - Latino,2022-05-20,day,single
6Dq8FZrvx9S28iyaKSwn9x,"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)","DJ Khaled, Chris Brown, Lil Wayne, Big Sean","0QHgL1lAIqAw0HtD7YldmP, 7bXgB6jMjp9ATFy66eO08Z, 55Aa2cqylxrFIXC767Z865, 0c173mlxpT3dSFRgMO8XPh",4594383,2019,"Hip Hop, R&B","r&b, rap, hip hop, ",Father Of Asahd,2019-05-17,Epic/We The Best,2019-05-17,day,album
6Dqja51kHdm93TJGkX7T16,Real Feel,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,853930,2019,Hip Hop,melodic rap,A Love Letter To You 4,2019-11-22,"TenThousand Projects, LLC",2019-11-22,day,album
6DuHcOuuGWXNvF3uocsrBa,Can't Die,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,16898978,2020,Hip Hop,"melodic rap, emo rap",Legends Never Die,2020-07-10,Grade A Productions/Interscope Records,2020-07-10,day,album
6DwnAl6l63e83dDgIzY8P4,Santa Baby,Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,6363592,"2017,2018,2019,2021",Jazz,christmas,Christmas,2011-10-24,143/Reprise,2011-10-24,day,album
6DxqrwlrHERRkUw9yXIGjd,I Love You so Much (feat. Chance the Rapper),"DJ Khaled, Chance the Rapper","0QHgL1lAIqAw0HtD7YldmP, 1anyVhU62p31KFi8MEzkbf",656527,2017,,,Grateful,2017-06-22,Epic/We The Best,2017-06-22,day,album
6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),"Joel Corry, Jax Jones, Charli xcx, Saweetie","6DgP9otnZw5z6daOntINxp, 4Q6nIcaBED8qUel8bBx6Cr, 25uiPmTg16RbhZWAqwLBy5, 6cK3NBO6uP7hh0oyuVELFl",178913639,"2021,2022",Pop,"dance pop, hyperpop, art pop, ",OUT OUT (feat. Charli XCX & Saweetie),2021-08-13,Atlantic Records UK,2021-08-13,day,single
6E39QsoWB7JjphPF9xCQSN,Outlet,Desiigner,7pFeBzX627ff0VnN6bxPR4,3194218,2017,,,Outlet,2017-02-09,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,2017-02-09,day,single
6E90gq0KO6FYZVOXx8kCcC,Astronaut In The Ocean,Masked Wolf,1uU7g3DNSbsu0QjSEqZtEd,138024777,"2021,2022",,,Astronomical,2021-09-10,Elektra (NEK),2021-09-10,day,album
6EBlOYNcZ8MrdEov9lEdV6,Hold The Line (feat. A R I Z O N A),"Avicii, A R I Z O N A","1vCWHaC5f2uS3yhpwWbIA6, 7hOGhpa8RMSuDOWntGIAJt",3226360,2019,Electronic,"edm, ",TIM,2019-06-06,Universal Music AB,2019-06-06,day,album
6ECp64rv50XVz93WvxXMGF,This Love,Maroon 5,04gDigrS5kc9YWfZHwBETP,725505,2020,Pop,pop,Songs About Jane: 10th Anniversary Edition,2002-00-00,Interscope Records*,2002,year,album
6ED7qim1NAX1HjNU8039WS,Alucin,"Eugenio Esquivel, Grupo Marca Registrada, Sebastian Esquivel, Los Esquivel","5HeN1Iza4nZe03sFlonddz, 1gW6pz5n1aK249L0GvfQCC, 1tuNNda2SSH3o4lUms5K6C, 4ZdPHdArIbz2GSBXkozQYC",121320738,"2023,2024",Latin,"electro corridos, corrido, corridos tumbados, corridos bélicos, banda, norteño, música mexicana, sad sierreño, sierreño",Alucin,2023-11-17,"WKMX, División of WK Records / RB Records",2023-11-17,day,single
