Artist,Genres,num_hits,num_collab_hits
Vince Guaraldi Trio,"christmas, jazz",3,0
Judy Garland,"christmas, jazz",1,0
Céline Dion,variété française,1,0
Mud,"christmas, glam rock, jazz, rock",1,0
Gayla Peevey,"christmas, jazz",1,0
Carpenters,"adult standards, christmas, easy listening, jazz",1,0
Jessie J,,1,0
Liam Payne,,1,0
Naeleck,"electro house, electronic",1,1
Sarah Rebecca,"electro house, electronic",1,1
Jona Lewie,"christmas, jazz",1,0
Shania Twain,"christmas, country, jazz",1,1
Train,"pop, soft pop",1,0
USHER,r&b,1,1
Pretenders,,1,0
Thurl Ravenscroft,"christmas, jazz",1,1
Boris Karloff,"christmas, jazz",1,1
Louis Armstrong,"big band, blues, christmas, easy listening, jazz, jazz blues, swing music, vocal jazz",1,1
The Commanders,"big band, blues, christmas, easy listening, jazz, jazz blues, swing music, vocal jazz",1,1
Luis Miguel,"bolero, latin, latin pop, mariachi, pop",1,0
Kay Starr,"christmas, jazz, vocal jazz",1,0
Johnny Mathis,"christmas, jazz",2,0
Luan Pereira,"agronejo, arrocha, country, forró, latin, piseiro, sertanejo, sertanejo universitário",1,1
Dolly Parton,"christmas, country, jazz",1,1
Carol Richards,"christmas, jazz",1,1
Vishal-Shekhar,"bollywood, desi, desi pop, hindi pop, hip hop, pop",1,1
Shilpa Rao,"bollywood, desi, desi pop, hindi pop, hip hop, pop",1,1
Caralisa Monteiro,"bollywood, desi, desi pop, hindi pop, hip hop, pop",1,1
Vishal Dadlani,"bollywood, desi, desi pop, hindi pop, hip hop, pop",1,1
Shekhar Ravjiani,"bollywood, desi, desi pop, hindi pop, hip hop, pop",1,1
Kumaar,"bollywood, desi, desi pop, hindi pop, hip hop, pop",1,1
Fuerza Regida,"banda, corrido, corridos bélicos, corridos tumbados, cumbia norteña, electro corridos, grupera, latin, música mexicana, norteño, sad sierreño, sierreño, tejano",2,2
MC K.K,"brazilian funk, funk, hip hop, r&b",1,1
Dj TG Beats,"brazilian funk, funk, hip hop, r&b",1,1
Dj Aurélio,"brazilian funk, funk, hip hop, r&b",1,1
MC Lipivox,"brazilian funk, funk, hip hop, r&b",1,1
Wyclef Jean,"latin, latin pop, pop",1,1
Outkast,"hip hop, southern hip hop",1,0
Nelly Furtado,,1,1
Timbaland,,1,1
Colby O'Donis,"art pop, pop",1,1
Gala,"eurodance, pop",1,1
