Artist,Genres,num_hits,num_collab_hits
The Andrews Sisters,"big band, christmas, easy listening, jazz, swing music",2,2
Brenno & Matheus,"agronejo, country, latin, piseiro, sertanejo, sertanejo universitário",1,1
DJ Ari SL,"agronejo, country, latin, piseiro, sertanejo, sertanejo universitário",1,1
The Pogues,"celtic, celtic rock, christmas, folk punk, folk/acoustic, jazz, rock, traditional music",1,1
Kirsty MacColl,"celtic, celtic rock, christmas, folk punk, folk/acoustic, jazz, rock, traditional music",1,1
Band Aid,"christmas, jazz",1,0
Gene Autry,"christmas, jazz",2,0
Burl Ives,"christmas, jazz",5,0
yung kai,,1,0
Chase Atlantic,,1,0
Vince Guaraldi Trio,"christmas, jazz",3,0
The Beach Boys,"baroque pop, pop",1,0
Eagles,"classic rock, rock, soft rock",1,0
King Princess,,1,1
Davido,"afro adura, afro soul, afrobeat, afrobeats, afropiano, afropop, afroswing, alté, amapiano, azonto, electronic, hiplife, pop, r&b, traditional music",1,1
ODUMODUBLVCK,"afro adura, afro soul, afrobeat, afrobeats, afropiano, afropop, afroswing, alté, amapiano, azonto, electronic, hiplife, pop, r&b, traditional music",1,1
Chike,"afro adura, afro soul, afrobeat, afrobeats, afropiano, afropop, afroswing, alté, amapiano, azonto, electronic, hiplife, pop, r&b, traditional music",1,1
Jorsshh,"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, sad sierreño, sierreño",1,1
Idina Menzel,"christmas, classical, jazz, musicals",1,1
Gwen Stefani,country,1,1
B. Swanson Quartet,"adult standards, big band, christmas, easy listening, jazz, swing music, vocal jazz",1,1
NLE Choppa,,1,0
The Moonglows,"blues, doo-wop",1,0
Danny Ocean,"latin, latin afrobeat, reggaeton",1,1
Nilo,"brazilian funk, brazilian trap, electronic, funk, funk carioca, funk consciente, hip hop, latin, r&b, trap funk",1,1
Mc Paiva ZS,"brazilian funk, brazilian trap, electronic, funk, funk carioca, funk consciente, hip hop, latin, r&b, trap funk",1,1
DJ Di Marques,"brazilian funk, brazilian trap, electronic, funk, funk carioca, funk consciente, hip hop, latin, r&b, trap funk",1,1
FamousKyo,"brazilian funk, brazilian trap, electronic, funk, funk carioca, funk consciente, hip hop, latin, r&b, trap funk",1,1
The Weavers,"christmas, jazz",2,0
Alleh,,2,2
Yorghaki,,2,2
Jonas Brothers,,1,0
J. Eskine,"arrocha, country, forró, latin, piseiro, seresta",1,1
Alef Donk,"arrocha, country, forró, latin, piseiro, seresta",1,1
Mc Livinho,"brazilian funk, funk, funk carioca, hip hop, r&b",1,1
Meghan Trainor,"christmas, country, jazz",2,1
Céline Dion,variété française,1,0
Donny Hathaway,"r&b, soul",1,0
Ella Fitzgerald,"big band, blues, christmas, easy listening, jazz, jazz blues, swing music, vocal jazz",2,0
Dj Lc da Roça,"agronejo, arrocha, brazilian funk, brazilian trap, country, electronic, forró, funk, funk carioca, funk consciente, funk de bh, hip hop, latin, piseiro, r&b, sertanejo, sertanejo universitário, trap, trap funk",1,1
MC K9,"agronejo, arrocha, brazilian funk, brazilian trap, country, electronic, forró, funk, funk carioca, funk consciente, funk de bh, hip hop, latin, piseiro, r&b, sertanejo, sertanejo universitário, trap, trap funk",1,1
Mc Rodrigo do CN,"agronejo, arrocha, brazilian funk, brazilian trap, country, electronic, forró, funk, funk carioca, funk consciente, funk de bh, hip hop, latin, piseiro, r&b, sertanejo, sertanejo universitário, trap, trap funk",1,1
mc pl alves,"agronejo, arrocha, brazilian funk, brazilian trap, country, electronic, forró, funk, funk carioca, funk consciente, funk de bh, hip hop, latin, piseiro, r&b, sertanejo, sertanejo universitário, trap, trap funk",1,1
The Jackson 5,"christmas, jazz, motown, r&b",2,0
Leona Lewis,,1,0
Melanie Thornton,"christmas, jazz",1,0
Slade,"christmas, glam rock, jazz, rock",1,0
The Puppini Sisters,"christmas, easy listening, electro swing, jazz, swing music",2,2
Wizzard,"christmas, glam rock, jazz, rock",1,0
Bryan Adams,,1,0
Brett Eldredge,"christmas, country, jazz",1,1
Kylie Minogue,"dance pop, pop",1,0
Stevie Wonder,"motown, neo soul, pop, r&b, soft pop, soul",3,1
Cher,,1,0
Glee Cast,"christmas, jazz",1,0
Boney M.,"disco, r&b",1,0
Shania Twain,"christmas, country, jazz",1,1
Tony Bennett,"adult standards, big band, christmas, easy listening, jazz, vocal jazz",1,0
Jennifer Hudson,"christmas, jazz, pop",1,1
Trans-Siberian Orchestra,"christmas, jazz",1,0
Mud,"christmas, glam rock, jazz, rock",1,0
Luis Miguel,"bolero, latin, latin pop, mariachi, pop",1,0
Destiny's Child,,1,0
Gayla Peevey,"christmas, jazz",1,0
Pretenders,,1,0
Run–D.M.C.,"east coast hip hop, hip hop",1,0
Bleachers,,1,0
Clyde McPhatter & The Drifters,"christmas, jazz",1,0
Judy Garland,"christmas, jazz",1,0
Johnny Mathis,"christmas, jazz",1,0
Naughty Boy,"pop, soft pop",1,1
Andmesh,"indonesian pop, malay, malay pop, pop",1,0
Clave Especial,"banda, corrido, corridos bélicos, corridos tumbados, electro corridos, latin, música mexicana, sad sierreño, sierreño",1,1
Beéle,"latin, reggaeton",1,1
Mark Ronson,,1,1
Nelly Furtado,,1,1
Timbaland,,1,1
