artist_name,artist_id,image_url
King Pharaoh,34nVLWMJTjaMh2aSMOQHei,https://i.scdn.co/image/ab6761610000e5eb894e310f01dffb28449bc3d2
TGT,1lEXbUjKjHQ7uc9jFfEViJ,https://i.scdn.co/image/217dd10eda6c99b08858e03ae3111f052192b169
2Pac,1ZwdS5xdxEREPySFridCfh,https://i.scdn.co/image/ab6761610000e5eb7f5cc432c9c109248ebec1ac
Ludacris,3ipn9JLAPI5GUEo4y4jcoi,https://i.scdn.co/image/adcc1cb654e89f2e404688ae0d1bbc942ce02e5d
VIC MENSA,27w1NoOLMX7tJMYqcetPyG,https://i.scdn.co/image/ab6761610000e5eb409703a456d7a4401f307956
Harry Nach,0NnUMWDCDi1snuMja6IdxH,https://i.scdn.co/image/ab6761610000e5eb1889c327e240a6f9fedb11ad
Run The Jewels,4RnBFZRiMLRyZy0AzzTg2C,https://i.scdn.co/image/ab6761610000e5ebea5eda58996c7f08d423d522
El-P,57UnSUpae3SbRekxNa5Kgl,https://i.scdn.co/image/ab6761610000e5eb0638f3bd379fbd2ceebc8bda
Zack De La Rocha,1jKpNUjiz4KXgaAZD5FI9S,https://i.scdn.co/image/ab6761610000e5ebc4f9d35a3fec310067c3afea
Chris Nolan,1xsYReh7zhty26wD4tprKh,https://i.scdn.co/image/ab6761610000e5eb813c123ddf05307bff65ce83
AVA,7zPS3i8YJBNeDcqXUHfCMr,https://i.scdn.co/image/ab6761610000e5eb7561a218d3c76f69faab15ea
Bosh,6Mm2g25BTeJ6BICPFWGkPg,https://i.scdn.co/image/ab6761610000e5ebbf9816423f19a0d71a83b9fd
Jarabe De Palo,5B6H1Dq77AV1LZWrbNsuH5,https://i.scdn.co/image/ab6761610000e5eb70f08f633c78d37071b55f7a
Tyla Yaweh,1MXZ0hsGic96dWRDKwAwdr,https://i.scdn.co/image/ab6761610000e5ebe43df4cc104a9cc9c11b0b97
The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,https://i.scdn.co/image/ab6761610000e5ebebf5c408f4d003817161e061
Rowdy Rebel,6LXRvV2OAtXF7685fzh3mj,https://i.scdn.co/image/ab6761610000e5eba292b1fa3ad6c27771a50305
CÉLINE,5ZYOlPpI9FZu2uIPkTB0UA,https://i.scdn.co/image/ab6761610000e5eb69ad03f8e3a57d94ad604653
Shablo,6hkKbkZGvAXuvle2FhCnxy,https://i.scdn.co/image/ab6761610000e5ebf266e447dd598f1f9d32e455
Geolier,27LlKWxS3KXW7RRAxN5S8s,https://i.scdn.co/image/ab6761610000e5ebe697a78a7bdec1ffc38680a4
Nea,7nqlScm2smydSRl13eaP8E,https://i.scdn.co/image/ab6761610000e5ebb0a0f8a73d49395186f40469
Conkarah,7vPGzgDg3qGUY5bWtrO3K4,https://i.scdn.co/image/ab6761610000e5eb888d4c3387dd169c20cdeeee
DJ Fle,2fZcYu4ltOFdwsnDmLQ9jl,https://i.scdn.co/image/ab67616d0000b273f6dd0b0578b5bac7f9d6769c
Jawsh 685,56mfhUDKa1vec6rSLZV5Eg,https://i.scdn.co/image/ab6761610000e5eba161bb6db173854f5a0b6d4e
Peach Tree Rascals,0imE3buPhAowREqCrr4CYe,https://i.scdn.co/image/ab6761610000e5eb172325dbbb7f06fb137f975b
Wallows,0NIPkIjTV8mB795yEIiPYL,https://i.scdn.co/image/ab6761610000e5eb408976d7037d509610b9b4cf
Clairo,3l0CmX0FuQjFxr8SK7Vqag,https://i.scdn.co/image/ab6761610000e5eb4804c4a44c85afea1a72d1bd
Pablo Alborán,5M9Bb4adKAgrOFOhc05Y50,https://i.scdn.co/image/ab6761610000e5eb603fdedea1dab4c77d7d8bcc
Zoe Wees,03d2mJXSMtuPI0nIvLnhoS,https://i.scdn.co/image/ab6761610000e5eb55503d7a59287670fba618b6
Bozza,4WoSAKuoaPxrbwp3Y1PvKb,https://i.scdn.co/image/ab6761610000e5eb9916e5757eb967cb0afb1153
Markim WF,4q3N2WZiTq26rLMdpIGRgP,https://i.scdn.co/image/ab6761610000e5eb8a547a3606b22b9fd6fe3e50
Bilal Wahib,5wV3FoaNbDB6X9INuQvs1K,https://i.scdn.co/image/ab6761610000e5eb644f1cb8a2c0d2e48b22fc4c
Curtis Waters,2JbE7jUIGtpXSzytnyMg6U,https://i.scdn.co/image/ab6761610000e5eba4a1c4875de0f6513bce3890
Harm Franklin,44rJuOJLavqhY6qGgpQW4U,https://i.scdn.co/image/ab6761610000e5eb34d8928536a757f9385d2c38
Jay Wheeler,2cPqdH7XMvwaBJEVjheH8g,https://i.scdn.co/image/ab6761610000e5ebc3d477ec803f698186697d50
DJ Nelson,2ydZrTy8U3kOMOzx20s3dg,https://i.scdn.co/image/ab6761610000e5eb75bd36e435556651eff48254
Jamule,4sVieJlKgpZ2k9ESNS5IdN,https://i.scdn.co/image/ab6761610000e5eb871743495a15ec288891a477
Aya Nakamura,7IlRNXHjoOCgEAWN5qYksg,https://i.scdn.co/image/ab6761610000e5eb8fe3fd15b08ed17abc0ee9db
Tom Gregory,6Rmg5JiRphFMlhkwGNl9Fu,https://i.scdn.co/image/ab6761610000e5eb209caf04f05dc883c2963de5
Boomdabash,4mAsWDGLUIEdo6imU77WG6,https://i.scdn.co/image/ab6761610000e5eb44413ae7596c26f7a7c084d5
Alessandra Amoroso,2pjb5ffSoVTr5lRYQXlnPu,https://i.scdn.co/image/ab6761610000e5eb29f104b8c7ad961cb9d8f3e3
iann dior,6ASri4ePR7RlsvIQgWPJpS,https://i.scdn.co/image/ab6761610000e5eb8378cc80dc9abbad9e998a0d
WILLOW,3rWZHrfrsPBxVy692yAIxF,https://i.scdn.co/image/ab6761610000e5eb0e6e067240dd48810379dc81
Juanfran,7zY0DMisq1oYXvNNgGwHBY,https://i.scdn.co/image/ab6761610000e5eb9b30f76845acaa5f75f14228
King Combs,41I5xI04kixwmonDBl0Sda,https://i.scdn.co/image/ab6761610000e5eb63ece3c6de8bc14eb0c25f54
Numidia,3OMZaRPVE5OI1IkDbZFBFU,https://i.scdn.co/image/ab6761610000e5eb275c92783c3cbc4bbcef80e7
Don Q,5TM9R6dNoJSMq23yZQD6Ee,https://i.scdn.co/image/ab6761610000e5ebd4b3754dbe1cdf6e4a1d2a64
Red Velvet - IRENE & SEULGI,6bwp9ObI8FWvMPCIWVBmhl,https://i.scdn.co/image/ab6761610000e5eb7b13da5a8a3dd6e0d53ff764
Dixie,3DKkhRCGOG4e8IUPYFPfWs,https://i.scdn.co/image/ab6761610000e5ebe483274f5b8c489ce9b94c2e
ATR Son Son,1nGRqM8VNcQOcFsOnhpInD,
Wes,3tXUeiWOSod3mSQ2lOautf,https://i.scdn.co/image/ab6761610000e5ebdce658d80c80eefea4cab2db
Tate McRae,45dkTj5sMRSjrmBSBeiHym,https://i.scdn.co/image/ab6761610000e5eb590259e859082dc3b661b8ac
Tina Turner,1zuJe6b1roixEKMOtyrEak,https://i.scdn.co/image/ab6761610000e5eb22102415297132237b78829d
Danna Paola,5xSx2FM8mQnrfgM1QsHniB,https://i.scdn.co/image/ab6761610000e5eb59b79097fcde8799fe8ce71b
Chael Produciendo,2iI5KWXLjw1tqLQsdjuo0e,https://i.scdn.co/image/ab6761610000e5ebd545cbad91d81e446f58ed4e
One Direction,4AK6F7OLvEQ5QYCBNiQWHq,https://i.scdn.co/image/5bb443424a1ad71603c43d67f5af1a04da6bb3c8
JEON SOMI,7zYj9S9SdIunYCfSm7vzAR,https://i.scdn.co/image/ab6761610000e5eb8acf72a6c3da24a6483255fa
Trueno,2x7PC78TmgqpEIjaGAZ0Oz,https://i.scdn.co/image/ab6761610000e5eba4bb6d6cd37929423df4c630
Taiu,5szJHKg5xeUlQ9pTqzdpic,https://i.scdn.co/image/ab6761610000e5ebff030adba3854364493b73fc
TATOOL,0shHIQr8VamXbzM66kwGQo,https://i.scdn.co/image/ab6761610000e5eb692342f99b7e00437a6cf15e
Clueso,0iFq8SzyZaaQ2Fn6CLDxqW,https://i.scdn.co/image/ab6761610000e5ebb3415d27100a522700a4e4d0
Sonus030,78wZzI7u1cOjXKuYzqZI6l,https://i.scdn.co/image/ab6761610000e5eb3803b3c502ab00aa89a124ed
Two Maloka,1v2nDgCQIAgO0tTXWcQbgh,https://i.scdn.co/image/ab6761610000e5ebc29bc6333fd1353ae698f9cf
DJ Léo da 17,2K709GZR5lppCr7ATLKlbz,https://i.scdn.co/image/ab6761610000e5ebe3dfd94932020c13ff259314
Evlay,2JsDK87cAxuUlz4L4izU7A,https://i.scdn.co/image/ab6761610000e5eb32b92449c2b2d27d4d498a04
Puri,3ADyFy1orEwODaiHmRRMQp,https://i.scdn.co/image/ab6761610000e5eba22623b5c4d912075ba59116
Jhorrmountain,3aAX2y0amckZ7WcWoz2f2o,https://i.scdn.co/image/ab6761610000e5eb49637fe719fddb8e90896f41
BØRNS,1KP6TWI40m7p3QBTU6u2xo,https://i.scdn.co/image/ab6761610000e5eb074f5f432c1475162ab42a64
Rocco Hunt,0L1f9i3L3fkMNENljDOsjG,https://i.scdn.co/image/ab6761610000e5eb43aa7788919c3a313667646f
Ana Mena,6k8mwkKJKKjBILo7ypBspl,https://i.scdn.co/image/ab6761610000e5ebd9896c0931160e24328f2f5c
Jonas Esticado,22jNvLBrXGKr4CcV2tw8Ag,https://i.scdn.co/image/ab6761610000e5ebd4bbf99a641765bc8b4ea8c2
HUMAN(X),365Q4cNnnlsQErzPsUzyXY,https://i.scdn.co/image/ab6761610000e5eb86612d142fc44cf8ea0a8340
Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,https://i.scdn.co/image/ab6761610000e5ebeb2cc96b0ed023c5e3675b6f
SFR,53EHeXzGs4HheTCTnwfPEr,https://i.scdn.co/image/ab6761610000e5eb8eb8adddb148c2819141d753
twocolors,7ACEUD7UsmmXrnj4OLt8f9,https://i.scdn.co/image/ab6761610000e5eb7415da67efe3d0de0f342227
Super Yei,6HqgxkTt9KGyt27zYrwVan,https://i.scdn.co/image/ab6761610000e5eb64ecb00997dfc832658e721c
Sammy,71FfEgML4GAokNHmW1GKPF,https://i.scdn.co/image/ab6761610000e5eb13d1369ba5c2239c8e2e673f
Jone Quest,6wcKDqJRY3TzbcdRKo6EiE,https://i.scdn.co/image/ab6761610000e5eb9185eb7132c119fae783b5e2
Towy,7iXYHQPYLQSz3b3hbPJpk3,https://i.scdn.co/image/ab6761610000e5eb0bb0b76b862bea0955614942
Osquel,2pG0eQLB8CbmmWWmjJi4yd,https://i.scdn.co/image/ab6761610000e5eb5f471fb00207604ed9e01c41
Beltito,6TOKWuw816UU34AE4MCZqr,
Sammy & Falsetto,6AT27ojKlBuZToFIGwQZDc,https://i.scdn.co/image/ab6761610000e5eb07c21ee2a53431ec3deed641
The Blessed Madonna,4TvhRzxIL1le2PWCeUqxQw,https://i.scdn.co/image/ab6761610000e5eb3faa8a7110b06f86f04c4923
BANNERS,4qWnlmXWuGv2TtuxtIWlJX,https://i.scdn.co/image/ab6761610000e5eb8d3bcf6e02576325ec246d34
The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,https://i.scdn.co/image/ab6761610000e5ebdf0b5ac84376a0a4b2166816
Jerry Di,7f02bxFbZIOVdSbYRNYvLT,https://i.scdn.co/image/ab6761610000e5ebc7c8420452408e13ccb6b3f1
Kofs,5RaQ9nmVGoTye2SI76x3yw,https://i.scdn.co/image/ab6761610000e5eb4dcec872a30e15f2f2cf5f6b
Soso Maness,0oeiA5U9u1U45Gos5cywUU,https://i.scdn.co/image/ab6761610000e5ebed1b1b0bcc43ebd4b23e3e70
Elams,2IoSLl3tqYMq9DzR0d6NJN,https://i.scdn.co/image/ab6761610000e5eb7f79dcfcca6e1e7ee93ad88a
Naps,6W5uA6CNMf3hd2j4a2XWCx,https://i.scdn.co/image/ab6761610000e5eb301657b8cb877183b9bc7a77
Solda,7FXX45sHqoQoCwqtG0ZV8H,https://i.scdn.co/image/ab67616d0000b27305a6f7c1af5093823ddf9ffc
Houari,6zrOXBaNn0DqJeXxgC2eyH,https://i.scdn.co/image/ab6761610000e5eb95b56eab0e494d329066c359
13 Organisé,19u3RGWKsjmbg9eI6zAiNp,https://i.scdn.co/image/ab6761610000e5eb7dee90f2a73339f6ca762872
CRO,3utZ2yeQk0Z3BCOBWP7Vlu,https://i.scdn.co/image/ab6761610000e5eb8431fb1f7c89e2511c2a790e
AJ Tracey,4Xi6LSfFqv26XgP9NKN26U,https://i.scdn.co/image/ab6761610000e5ebc985e94681164c167ba00cca
Kim Loaiza,1QivQCLVipV61DiQiyV14A,https://i.scdn.co/image/ab6761610000e5eb6049c2d18a5ad86839efee0a
Jd Pantoja,7yjRUA0Iz3VI4Kqa5oPJZK,https://i.scdn.co/image/ab6761610000e5eb681e8010f3a907af97abb18f
Lenny Santos,4bODqflR0Wo3i3fCwwCIPq,https://i.scdn.co/image/ab67616d0000b273468689393aefed0955477dce
Manu Gavassi,6xF3XdxG7VHRmQmTJxRqX8,https://i.scdn.co/image/ab6761610000e5eb046820337063f85843abb7d4
Gloria Groove,7rXMvXRnWHaSwnVvPeUUfw,https://i.scdn.co/image/ab6761610000e5eb40d903006ac86513ece09120
Wolftyla,7qd6KGoABHifvXKeFNe2Yb,https://i.scdn.co/image/ab6761610000e5ebf8e79df9925c0ec0894884bc
Ir Sais,4NEThNYJ3WyNcJWcmpjq88,https://i.scdn.co/image/ab6761610000e5eb60b88a369d64d5419641dddd
WhoHeem,5KYEMMz9O9iLIESifKAEOp,https://i.scdn.co/image/ab6761610000e5ebd06bb0f6777493bbf07073ac
The Neptunes,0KuF7reCTOZwV7YJnHQqgr,https://i.scdn.co/image/ab6761610000e5ebcf7dcb181fc5db70e2252aac
Akon,0z4gvV4rjIZ9wHck67ucSV,https://i.scdn.co/image/ab6761610000e5eb8c5984726ddb2c2d90ada28d
RBD,7cjh6y0V9SsyCrWSXTzwOs,https://i.scdn.co/image/ab6761610000e5eb4b907f634ce7a7fd94f9ff6c
Anahí,0TeVa4xdLB8vdzjsvKH6Ri,https://i.scdn.co/image/ab6761610000e5eb11f100b42851d00418bf28de
Dulce María,6kaefrHSdAvxhhCVDFTCEL,https://i.scdn.co/image/ab6761610000e5ebfe28a7d8e4843185b61b9826
Christian Chávez,0aMqt2uGLuHj4eI8oXgVzN,https://i.scdn.co/image/ab6761610000e5eb119b3d58323ce3337c30e1f3
Christopher von Uckermann,5O8cudluftNZ6PCwRzvYxo,https://i.scdn.co/image/ab6761610000e5ebdbf915391a107cabb32a9e1a
Alfonso Herrera,0veZkZPeWoJQ9gt6VAXlkN,https://i.scdn.co/image/ab67616d0000b2735c01f000c3d60a468bf61181
salem ilese,3QJUFtGBGL05vo0kCJZsmT,https://i.scdn.co/image/ab6761610000e5eb3da79849ed72fe525fb8ac00
Master KG,523y9KSneKh6APd1hKxLuF,https://i.scdn.co/image/ab6761610000e5ebcab7641233163bb5d6c5d527
Nomcebo Zikode,4cfKtwkefMW3aiXtxfw8w6,https://i.scdn.co/image/ab6761610000e5eb2ab0f0c0d791e71be715bd17
Os Barões Da Pisadinha,5Lv2GUVwqmQBPwrTrxucE5,https://i.scdn.co/image/ab6761610000e5eb2068f0521942fdb660d7c105
Mc Jacaré,6qrqAYlS6lUj2BVXax7SZW,https://i.scdn.co/image/ab6761610000e5eb2ed1a5ff2234dcddb5e2cab6
Money Man,3Rx4PJ7SP6unkOk5elPUK7,https://i.scdn.co/image/ab6761610000e5eb06e6876ed881bd95a74663fe
Vedo,3wVXTWabe3viT0jF7DfjOL,https://i.scdn.co/image/ab6761610000e5eb8e2211ba041b2a34936c8275
Matuê,5nP8x4uEFjAAmDzwOEc9b8,https://i.scdn.co/image/ab6761610000e5eb654dc6b69f86aeb73527fc07
K4mo,7IziQIyiq8TGse0Mc1laYi,https://i.scdn.co/image/ab6761610000e5eb1269a20db9310ee85e6044fc
Freeze corleone,76Pl0epAMXVXJspaSuz8im,https://i.scdn.co/image/ab6761610000e5ebcbc9cc45e24377c8ca8344e4
Quarterhead,2h6hAChW74hB9HvrNoK1RY,https://i.scdn.co/image/ab6761610000e5ebc5cb9e66baada06b28adc7da
Norma Jean Martine,2fsk4VlJdNF6G8cCMDrrzB,https://i.scdn.co/image/ab6761610000e5ebdf23efd786ca069412c5e7a8
Alonestar,1kwi1Q7X4jPTkHTgayxKhS,https://i.scdn.co/image/ab6761610000e5eb0930c3bb31245f747503fb5a
Rick Live,6VuyrmclG2XOdkqz0AeGcs,https://i.scdn.co/image/ab6761610000e5eb24fcdbdadac8ac08caa4c916
Ritt Momney,7MPGCB854Qo4alYMOPkBka,https://i.scdn.co/image/ab6761610000e5eb19964b137b6380af804f9d89
Stray Kids,2dIgFjalVxs4ThymZ67YCE,https://i.scdn.co/image/ab6761610000e5ebdbe356bad5c3576e77dbf36f
Ashnikko,3PyJHH2wyfQK3WZrk9rpmP,https://i.scdn.co/image/ab6761610000e5eb2aac4462d9f02c0fb2acbc38
Hamza,5gs4Sm2WQUkcGeikMcVHbh,https://i.scdn.co/image/ab6761610000e5eb2bd0ec1b670ff064ee647d72
Donna Summer,2eogQKWWoohI3BSnoG7E2U,https://i.scdn.co/image/ab6761610000e5eb9e708b5a9b76b98301d35123
Lous and The Yakuza,2HPiMwJktBXqakN0hnON2R,https://i.scdn.co/image/ab6761610000e5eb5ea827dbd0659ea8ec3d6171
Keith Urban,0u2FHSq3ln94y5Q57xazwf,https://i.scdn.co/image/ab6761610000e5eb054c067d4cfa3b8094f3400f
Fally Ipupa,6IflU2YrY5Cyw7YoBICosV,https://i.scdn.co/image/ab6761610000e5ebaef56a6cfdcc53e6e8865579
Amanda Shires,5yN0nwLpUCaZ2gr67bndCN,https://i.scdn.co/image/ab6761610000e5ebb69adcb7cdadff8955283d8d
Gentleman,5tlNJfV9UIpgnbWmvUEFu7,https://i.scdn.co/image/ab6761610000e5eb238d9f19f17c35cad9ce7540
Maiara & Maraisa,59jlthNnbmim5l9tmNA7se,https://i.scdn.co/image/ab6761610000e5eb6cd71b4d9e5122a83b79c1fe
Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO,https://i.scdn.co/image/ab6761610000e5ebae8080a07532b843b42acec1
rei brown,4N7IToHBlPXqlrXiv1Nij6,https://i.scdn.co/image/ab6761610000e5eb270cf650b388e57a359f7d63
Rogerinho,5JbQpbeFaKfuZVFzKwaawP,https://i.scdn.co/image/ab6761610000e5eba5e443d11fab4cf7f072ee3b
Dilsinho,4NUePmzDvCYqilXBFa91Hg,https://i.scdn.co/image/ab6761610000e5eb4f89857c16f641ab693c62f5
BLOODY VINYL,0VitAFMCI2apQxKzDjg1PU,https://i.scdn.co/image/ab6761610000e5eb20a9de06270967d4e8b19107
Slait,2KXYAKQTxHuUHDtVgeGn6w,https://i.scdn.co/image/ab6761610000e5eb10f9fb580a55fb1fb298b775
MILES,1gs79u8PKkWAW1yfymbkTt,https://i.scdn.co/image/ab6761610000e5ebf084ebe6f10969f877837163
Taxi B,5FkcU4BVzPptuB6AjobZIL,https://i.scdn.co/image/ab6761610000e5eb58c134246c0804e377a0dc8f
Greg Willen,51ltJZ6rB893AdzgCxSOV3,https://i.scdn.co/image/ab6761610000e5ebf3016149a90f23ec4fdb6a0c
Los Legendarios,0n6sKrG0xKAf8xmdqeNGke,https://i.scdn.co/image/ab6761610000e5eb5326e64f94dea6f77ebc45a9
Van Halen,2cnMpRsOVqtPMfq7YiFE6K,https://i.scdn.co/image/ab6761610000e5ebd8475001d2700686e1008dfb
Lil Jon,7sfl4Xt5KmfyDs2T3SVSMK,https://i.scdn.co/image/ab6761610000e5ebf893feb44e74c8b4c15ecc95
Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,https://i.scdn.co/image/ab6761610000e5ebd2ce0bf5614b54bd44e059d5
CORPSE,7yntSJ6uojO3z6GFUVwhAW,https://i.scdn.co/image/ab6761610000e5ebed2fd5aa8e1c20922c190d30
Savage Ga$p,0x7qiZJaal6j8qS7yCydFk,https://i.scdn.co/image/ab6761610000e5eb3e32b6c10ff3fe9f4e6fb4d9
HVME,2o08sCWF5yyo2G4DCiT7T9,https://i.scdn.co/image/ab6761610000e5ebfc9a176f6b3ab6dae394bf9c
Octavian,5zfEatKLDdRkgbw6sdLBAQ,https://i.scdn.co/image/ab6761610000e5ebbc876d99c33473e8e055792e
CJ,7arQA31aZVS8yS6zUveWzb,https://i.scdn.co/image/ab6761610000e5ebc6e6cb437c4abce557a785b5
DDG,0WK3H9OErSn5zKOkOV5egm,https://i.scdn.co/image/ab6761610000e5eb6a4532b72d6210ae3a64e1eb
Pink Sweat$,1W7FNibLa0O0b572tB2w7t,https://i.scdn.co/image/ab6761610000e5eb69bda36cbaa450c1c895b5cc
Lexie Liu,6fs2or0cKLEM2xohWq8SoX,https://i.scdn.co/image/ab6761610000e5ebce98eda598d9f5cbff91e536
Seraphine,4TqlcgMFDryY96KWcvrhTv,https://i.scdn.co/image/ab6761610000e5ebba818688ae72d12215ee92f0
Angèle,3QVolfxko2UyCOtexhVTli,https://i.scdn.co/image/ab6761610000e5eb2aefdc0f42eef75a60b341dd
Busta Rhymes,1YfEcTuGvBQ8xSD1f53UnK,https://i.scdn.co/image/ab6761610000e5eb7b31aba081ef084510cde4e3
Nova Twins,7I95CM75shzCjHuTzrepjM,https://i.scdn.co/image/ab6761610000e5ebf363f15fd70f3e3e5c8a8e3c
Douglas & Vinicius,7M83IzPXGA4ClZJ5reW2Ro,https://i.scdn.co/image/ab6761610000e5eb8eb73ab4608a5cfc26bea910
Xand Avião,43DRDu6nLSeIedZ7T1A616,https://i.scdn.co/image/ab6761610000e5eba18abcb3d1c582189fd741e3
grandson,4ZgQDCtRqZlhLswVS6MHN4,https://i.scdn.co/image/ab6761610000e5eb4afdc02ea65bf9a6fa01f3a5
Niño de Elche,5IbUz6BcOu6IVY512oxavP,https://i.scdn.co/image/ab6761610000e5eb34959d72589ac5b7fa308d8d
La Húngara,7xtnpHS34mLlxGZDVUBHSU,https://i.scdn.co/image/ab6761610000e5ebacdc225baaf60fe85bae71ba
System Of A Down,5eAWCfyUhZtHHtBdNk56l1,https://i.scdn.co/image/ab6761610000e5eb60063d3451ade8f9fab397c2
King Von,6QtgPSJPSzcnn7dPZ4VINp,https://i.scdn.co/image/ab6761610000e5eb5c0b2129a88c7d6ed0704556
Ángela Aguilar,3abT87tqQ4Q5PA5nw6CYyH,https://i.scdn.co/image/ab6761610000e5eb9f0635c199897e5448ebe33d
Sean Kingston,6S0dmVVn4udvppDhZIWxCr,https://i.scdn.co/image/ab6761610000e5ebee205e5029a04bd0460e16e4
7ari,292jMVlKq180yzi8WRaVU6,https://i.scdn.co/image/ab6761610000e5eb019fbc806ecabd5e5c5a74d0
Nuka,1XynjLPAyPi8SZAx8LHN0Z,https://i.scdn.co/image/ab6761610000e5ebfb2d0669d4176cc415c4de66
Migrantes,48R2gYdPKtfnfKAzhSVPUx,https://i.scdn.co/image/ab6761610000e5ebf511f8c03d70f192f98f51a6
Alico,7n3wAgh1j3RRbxYzfZTQDF,https://i.scdn.co/image/ab6761610000e5ebf6577a34463e35b2d7f106da
Ricky Montgomery,0ZUvK7zGdXLd78mQr3t1Tw,https://i.scdn.co/image/ab6761610000e5eb1e0b0e47c89504891b7eb484
347aidan,0bBz5bRBkExaej2HxtVfCw,https://i.scdn.co/image/ab6761610000e5eb46fcd3768854ee87e8bb569e
Porky Slim,4ohRzp7ZzPQi3PzCiBrDAm,https://i.scdn.co/image/ab67616d0000b2736a07ab73e017fc10a8eb9e6c
Boza,2NfSBtmWe7oPw1EmetJVso,https://i.scdn.co/image/ab6761610000e5eb67e69bfa7e97cd5c2d35f032
ABRA,3ZJxEmjYZd5VOqZ8o3aXiL,https://i.scdn.co/image/ab6761610000e5eb0e3cafe862beacb70dfd968e
Trio Vegabajeño,5TphiK6LsT4X5NOZxq3NJB,https://i.scdn.co/image/ab67616d0000b273e20a202088e8e3dd69071d66
Billy Idol,7lzordPuZEXxwt9aoVZYmG,https://i.scdn.co/image/ab6761610000e5eb69408d3a9d82c2307dd8699d
Studio Killers,7avo0PmlW8O1YLEt9DnWQT,https://i.scdn.co/image/ab6761610000e5eb555f7f26025f78f56ecc41fa
Marvin Divine,2ipbBHbU59PKSeDXAgMpkd,https://i.scdn.co/image/ab6761610000e5ebc3f3f7a0a1b5eac53ed9a966
NATHY PELUSO,3VHAySZQPlfGlNLslzXYpN,https://i.scdn.co/image/ab6761610000e5ebeb4b8da2a7a209a44d26aa53
The National,2cCUtGK9sDU2EoElnk0GNB,https://i.scdn.co/image/ab6761610000e5ebb6399a59b6016b1d1e8feb67
Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,https://i.scdn.co/image/ab6761610000e5eb626686e362d30246e816cc5b
Petter Ferraz,6gGJH7joTDx9M3xREiAq9U,https://i.scdn.co/image/ab6761610000e5ebd79ef8a46217fcc71e66f9db
Menor Nico,0xTWPVQfXgaj6Je1inSRKw,https://i.scdn.co/image/ab6761610000e5ebc0498328e880c254a6bf2881
Jennifer Hudson,35GL8Cu2GKTcHzKGi75xl5,https://i.scdn.co/image/ab6761610000e5eb2662b4a85c8b3e57cb3953cc
Wilbur Soot,2XzXLjXRSeFtsic4ieyLJy,https://i.scdn.co/image/ab67616d0000b2730c49b83c7df5d4f240b80678
DJ Premier,6GEykX11lQqp92UVOQQCC7,https://i.scdn.co/image/ab6761610000e5eb7bbda26434643249f6228ea1
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,https://i.scdn.co/image/83d2489cade1dadcdc533ddbcd74993d0ca6d4cb
Sly Pyper,7LzTBVNarOeaDXFdzOugAI,https://i.scdn.co/image/ab6761610000e5eb39d4197f6414303fe1827d3c
Andrew Andraos,0ffoIkovMbaG01Y6U2jyAS,https://i.scdn.co/image/ab6761610000e5eb799cd67c98abdb122386b171
Esprit Ange Andraos,3tEWysDnxoUDsBi1rUruzj,
Otis Redding,60df5JBRRPcnSpsIMxxwQm,https://i.scdn.co/image/4ad89c805aff0fb76b01b6b62b39e21fcd8943c3
Atlantic Holiday,5D9NYfOaGxFKCalJIeia1N,https://i.scdn.co/image/ab6761610000e5eb793b6ba8bb9e42d2b9dd9c23
Ella Henderson,7nDsS0l5ZAzMedVRKPP8F1,https://i.scdn.co/image/ab6761610000e5eb6c6702fe8d62862e6f8bc373
AJ Mitchell,6dn6x1XOng3LOAnfTjUn77,https://i.scdn.co/image/ab6761610000e5eb84d2daebcc48d84b6439438f
James TW,0B3N0ZINFWvizfa8bKiz4v,https://i.scdn.co/image/ab6761610000e5eb856c04f446eb4217fc1de30f
Helene Fischer,7MzHPIXAqIOCnvK0sVY72W,https://i.scdn.co/image/ab6761610000e5eba33986e2319d78e7974c7bfa
Louis Armstrong,19eLuQmk9aCobbVDHc6eek,https://i.scdn.co/image/ab6772690000c46c4a0e9d5e55f9f3721c3243c5
The Commanders,3VrWSWV74xyECVDt2zBy4T,https://i.scdn.co/image/ab6761610000e5eb02b687dc7ba0e93e41c951c5
Norah Jones,2Kx7MNY7cI1ENniW7vT30N,https://i.scdn.co/image/ab6761610000e5ebed83d3ea063d87ce7e708f00
Tarcísio do Acordeon,48HORs6F9P7IgdyKrk4MZC,https://i.scdn.co/image/ab6761610000e5eb7b8414d32572a6f6528be696
Mother Mother,0e86yPdC41PGRkLp2Q1Bph,https://i.scdn.co/image/ab6761610000e5eb90f1016268dd7a972d740fd3
KIDDO,5pXe6yFchq1oyYK3rq2A8i,https://i.scdn.co/image/ab6761610000e5eb6451fd9b87034e34cc245952
Nirvana,6olE6TJLqED3rqDCT0FyPh,https://i.scdn.co/image/84282c28d851a700132356381fcfbadc67ff498b
ABBA,0LcJLqbBmaGUft1e9Mm8HV,https://i.scdn.co/image/ab6761610000e5eb124eba6bf3476404531bd7b2
